anime_id,name,genre,type,episodes,rating,members,genre_set
7435,Dragon Quest: Dai no Daibouken (1991),"Adventure, Demons, Fantasy, Magic, Shounen",Movie,1,6.88,816,"{'Magic', 'Adventure', 'Fantasy', 'Shounen', 'Demons'}"
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,6.88,56453,"{'Drama', 'Adventure', 'Action', 'Mecha', 'Sci-Fi'}"
377,eX-Driver,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",OVA,6,6.88,5217,"{'Cars', 'Adventure', 'Action', 'Shounen', 'Comedy', 'Sci-Fi'}"
19109,Fate/kaleid liner Prisma☆Illya Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,6.88,16886,"{'Ecchi', 'Fantasy', 'Magic', 'Comedy'}"
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,"Action, Demons, Fantasy, Historical, Military, Shoujo, Supernatural",Special,1,6.88,1756,"{'Historical', 'Fantasy', 'Supernatural', 'Action', 'Military', 'Shoujo', 'Demons'}"
12461,Hiiro no Kakera,"Fantasy, Romance, Shoujo, Supernatural",TV,13,6.88,55031,"{'Fantasy', 'Romance', 'Supernatural', 'Shoujo'}"
8465,Ichiban Ushiro no Daimaou Specials,"Comedy, Ecchi, Fantasy, Magic, Shounen",Special,6,6.88,26025,"{'Magic', 'Fantasy', 'Shounen', 'Ecchi', 'Comedy'}"
3326,Inaka Isha,"Dementia, Drama, Historical, Psychological",Movie,1,6.88,10030,"{'Dementia', 'Psychological', 'Historical', 'Drama'}"
12963,Jewelpet Kira☆Deco!,"Fantasy, Magic, Shoujo",TV,52,6.88,1452,"{'Fantasy', 'Magic', 'Shoujo'}"
6297,Kamen Rider Den-O: Imagin Anime 2,"Action, Adventure, Comedy, Kids, Super Power",OVA,12,6.88,472,"{'Adventure', 'Action', 'Kids', 'Comedy', 'Super Power'}"
10098,Kobato.: Hajimete no Kobato.,"Comedy, Drama, Fantasy",Special,8,6.88,6001,"{'Drama', 'Fantasy', 'Comedy'}"
4262,Koihime†Musou,"Action, Adventure, Fantasy, Historical, Martial Arts",TV,12,6.88,32176,"{'Historical', 'Adventure', 'Fantasy', 'Martial Arts', 'Action'}"
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,"Action, Adventure, Mecha, Sci-Fi, Space",Movie,1,6.88,4759,"{'Adventure', 'Action', 'Mecha', 'Space', 'Sci-Fi'}"
1243,Night Head Genesis,"Drama, Horror, Mystery, Psychological, Supernatural",TV,24,6.88,20856,"{'Drama', 'Mystery', 'Supernatural', 'Horror', 'Psychological'}"
28819,Okusama ga Seitokaichou!,"Comedy, Ecchi, Romance, School, Shounen",TV,12,6.88,91241,"{'Romance', 'Shounen', 'Ecchi', 'School', 'Comedy'}"
31980,Okusama ga Seitokaichou! OVA,"Comedy, Ecchi, Romance, Shounen",OVA,1,6.88,13602,"{'Shounen', 'Ecchi', 'Romance', 'Comedy'}"
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"Comedy, Drama, Ecchi, Harem, Romance",TV,12,6.88,52687,"{'Drama', 'Romance', 'Harem', 'Ecchi', 'Comedy'}"
1035,Patalliro Saiyuuki!,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",TV,26,6.88,1996,"{'Shounen Ai', 'Adventure', 'Comedy', 'Fantasy', 'Shoujo'}"
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,"Adventure, Fantasy, Kids",Special,1,6.88,5719,"{'Kids', 'Fantasy', 'Adventure'}"
10933,R-15 OVA,"Adventure, Comedy, Ecchi, Harem, Parody, Romance",OVA,1,6.88,12334,"{'Parody', 'Romance', 'Adventure', 'Harem', 'Ecchi', 'Comedy'}"
13727,Rinne no Lagrange: Kamogawa Days,"Comedy, School, Sci-Fi, Slice of Life",OVA,1,6.88,5793,"{'School', 'Slice of Life', 'Sci-Fi', 'Comedy'}"
32151,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials,"Action, Music, Sci-Fi",Special,4,6.88,1363,"{'Music', 'Sci-Fi', 'Action'}"
21879,Sword Art Online: Sword Art Offline - Extra Edition,Comedy,Special,1,6.88,27380,{'Comedy'}
26395,Teekyuu 4,"Comedy, Shounen, Sports",TV,12,6.88,10094,"{'Shounen', 'Sports', 'Comedy'}"
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,"Parody, School, Slice of Life",TV,12,6.88,2007,"{'Parody', 'Slice of Life', 'School'}"
688,Uta Kata,"Drama, Magic",TV,12,6.88,16688,"{'Drama', 'Magic'}"
6166,Asobi ni Iku yo!,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.87,95005,"{'Romance', 'Harem', 'Ecchi', 'Comedy', 'Sci-Fi'}"
8648,Break Blade Picture Drama,"Comedy, Fantasy",Special,6,6.87,4712,"{'Fantasy', 'Comedy'}"
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,13,6.87,46938,"{'Drama', 'Mystery', 'Fantasy', 'Supernatural', 'Action', 'Sci-Fi', 'Super Power', 'Demons'}"
16355,Dansai Bunri no Crime Edge,"Action, Fantasy, Romance, Seinen",TV,13,6.87,60465,"{'Fantasy', 'Seinen', 'Romance', 'Action'}"
5802,Fantascope: Tylostoma,"Fantasy, Supernatural",OVA,1,6.87,1575,"{'Fantasy', 'Supernatural'}"
22513,Freely Tomorrow,Music,Music,1,6.87,1199,{'Music'}
32415,Garo: Honoo no Kokuin - Home,"Action, Demons, Fantasy, Magic, Supernatural",Special,1,6.88,2139,"{'Magic', 'Supernatural', 'Fantasy', 'Action', 'Demons'}"
4486,Getter Robo G,"Action, Mecha, Sci-Fi, Shounen",TV,39,6.87,1088,"{'Shounen', 'Mecha', 'Sci-Fi', 'Action'}"
3602,Ginga Tetsudou 999: Eternal Fantasy,"Action, Drama, Sci-Fi, Space",Movie,1,6.87,1896,"{'Drama', 'Space', 'Sci-Fi', 'Action'}"
646,Haunted Junction,"Comedy, Shounen, Supernatural",TV,12,6.87,2504,"{'Shounen', 'Supernatural', 'Comedy'}"
1082,Hikari to Mizu no Daphne,"Comedy, Drama, Mystery, Police, Psychological, Sci-Fi",TV,24,6.87,8876,"{'Drama', 'Mystery', 'Police', 'Comedy', 'Psychological', 'Sci-Fi'}"
9957,Hoshizora no Violin,"Historical, Slice of Life",Movie,1,6.87,482,"{'Slice of Life', 'Historical'}"
2598,Juusenki L-Gaim,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,54,6.87,2211,"{'Drama', 'Adventure', 'Action', 'Shounen', 'Mecha', 'Space', 'Sci-Fi'}"
7148,Ladies versus Butlers!,"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12,6.87,94820,"{'Romance', 'Seinen', 'Harem', 'Ecchi', 'School', 'Comedy'}"
21235,Log Horizon Recap,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.87,10245,"{'Magic', 'Adventure', 'Fantasy', 'Action', 'Shounen'}"
25897,Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,Comedy,Special,3,6.87,5282,{'Comedy'}
273,Mahoutsukai ni Taisetsu na Koto,"Drama, Magic, Shounen, Slice of Life",TV,12,6.87,15152,"{'Drama', 'Slice of Life', 'Shounen', 'Magic'}"
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,"Drama, Mecha, Military",Special,1,6.87,2078,"{'Drama', 'Mecha', 'Military'}"
3618,Moyashimon: Kin Gekijou Deluxe,Comedy,Special,4,6.87,4783,{'Comedy'}
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,"Adventure, Comedy, Game, Shounen",OVA,1,6.87,45188,"{'Shounen', 'Game', 'Adventure', 'Comedy'}"
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,6.87,17240,"{'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
19099,Pokemon: Mewtwo - Kakusei e no Prologue,"Adventure, Fantasy, Kids",Special,1,6.87,4146,"{'Kids', 'Fantasy', 'Adventure'}"
6560,Popee the Performer,"Comedy, Dementia",TV,39,6.87,1565,"{'Dementia', 'Comedy'}"
30749,Saijaku Muhai no Bahamut,"Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural",TV,12,6.87,94430,"{'Romance', 'Fantasy', 'Supernatural', 'Harem', 'Action', 'Ecchi', 'Mecha', 'School'}"
7016,Senjou no Valkyria: SenVal Theater,Comedy,Special,9,6.87,8006,{'Comedy'}
30412,Shi Xiong,"Action, Comedy, Horror",ONA,41,6.87,566,"{'Comedy', 'Horror', 'Action'}"
30381,Sousei no Aquarion Evol,"Mecha, Romance, Sci-Fi",Special,1,6.87,3752,"{'Mecha', 'Romance', 'Sci-Fi'}"
3954,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,"Comedy, School",Special,1,6.87,6508,"{'School', 'Comedy'}"
30567,Teekyuu 5,"Comedy, Shounen, Sports",TV,12,6.87,8381,"{'Shounen', 'Sports', 'Comedy'}"
2633,The☆Doraemons: Dokidoki Kikansha Daibakusou!,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.87,450,"{'Adventure', 'Fantasy', 'Kids', 'Shounen', 'Comedy', 'Sci-Fi'}"
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",TV,36,6.87,360,"{'Mecha', 'Sci-Fi', 'Action'}"
1218,Tonagura!,"Comedy, Drama, Ecchi, Romance, School",TV,13,6.87,31856,"{'Drama', 'Romance', 'Ecchi', 'School', 'Comedy'}"
5505,Viper&#039;s Creed,"Action, Military, Sci-Fi",TV,12,6.87,7393,"{'Sci-Fi', 'Military', 'Action'}"
2128,Yuusha Raideen,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,6.87,989,"{'Adventure', 'Action', 'Shounen', 'Mecha', 'Sci-Fi'}"
1487,.hack//Unison,"Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi",Special,1,6.86,16411,"{'Magic', 'Game', 'Adventure', 'Fantasy', 'Comedy', 'Sci-Fi'}"
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,"Romance, School, Shoujo",TV,12,6.85,4580,"{'School', 'Romance', 'Shoujo'}"
2579,Anime 80-nichikan Sekai Isshuu,"Adventure, Historical, Kids, Romance",TV,26,6.86,2258,"{'Kids', 'Romance', 'Historical', 'Adventure'}"
12027,Anne no Nikki: Anne Frank Monogatari,"Drama, Historical",Special,1,6.86,385,"{'Drama', 'Historical'}"
4657,Arad Senki: Slap Up Party,"Action, Adventure, Comedy, Fantasy",TV,26,6.86,10698,"{'Comedy', 'Fantasy', 'Adventure', 'Action'}"
495,Bakuretsu Hunters,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",TV,26,6.86,10667,"{'Magic', 'Adventure', 'Fantasy', 'Supernatural', 'Shounen', 'Ecchi', 'Comedy'}"
2705,Bakusou Kyoudai Let&#039;s &amp; Go,"Adventure, Cars, Shounen, Sports",TV,51,6.86,4186,"{'Shounen', 'Cars', 'Adventure', 'Sports'}"
11457,Chibi☆Devi!,"Fantasy, Shoujo, Supernatural",TV,75,6.86,8186,"{'Fantasy', 'Supernatural', 'Shoujo'}"
3028,Cluster Edge Specials,"Action, Fantasy, Military, Sci-Fi",Special,3,6.86,927,"{'Fantasy', 'Sci-Fi', 'Military', 'Action'}"
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,"Comedy, Kids, Shounen",Movie,1,6.86,735,"{'Kids', 'Shounen', 'Comedy'}"
2814,Dondon Domeru to Ron,"Comedy, Kids",TV,52,6.86,531,"{'Kids', 'Comedy'}"
2629,Doraemon and Itchy the Stray,"Comedy, Kids, Sci-Fi, Shounen",Special,1,6.86,549,"{'Kids', 'Shounen', 'Sci-Fi', 'Comedy'}"
4362,Fireball,"Comedy, Sci-Fi",TV,13,6.86,6601,"{'Sci-Fi', 'Comedy'}"
3012,Gekitou! Crush Gear Turbo,"Shounen, Sports",TV,68,6.86,2998,"{'Shounen', 'Sports'}"
19889,Genshiken Nidaime Specials,"Comedy, Parody, Slice of Life",Special,4,6.86,3981,"{'Parody', 'Slice of Life', 'Comedy'}"
15895,Hiyokoi (2012),"Romance, School, Shoujo",Special,3,6.86,13168,"{'School', 'Romance', 'Shoujo'}"
10359,Jewelpet Sunshine,"Fantasy, Magic, Shoujo",TV,52,6.86,2019,"{'Fantasy', 'Magic', 'Shoujo'}"
757,Kaze wo Mita Shounen,"Adventure, Drama, Fantasy",Movie,1,6.86,3551,"{'Drama', 'Fantasy', 'Adventure'}"
865,Kikou Senki Dragonar,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,48,6.86,1961,"{'Adventure', 'Shounen', 'Mecha', 'Space', 'Sci-Fi'}"
31930,Koukaku no Pandora: Ghost Urn,"Action, Comedy, Ecchi, Sci-Fi",Movie,1,6.86,3327,"{'Comedy', 'Ecchi', 'Sci-Fi', 'Action'}"
4411,Mirai Robo Daltanias,"Comedy, Mecha, Shounen, Space",TV,47,6.86,509,"{'Shounen', 'Mecha', 'Space', 'Comedy'}"
7322,Needless Specials,"Comedy, Ecchi, School",Special,12,6.86,11609,"{'Ecchi', 'School', 'Comedy'}"
12659,Nisoku Hokou,Music,Music,1,6.86,1116,{'Music'}
25259,Persona 4 the Animation: A Brief Lesson on Izanagi &amp; Izanami,School,Special,1,6.86,2497,{'School'}
1748,Piyoko ni Omakase pyo!,"Comedy, Sci-Fi, Shounen",OVA,8,6.86,1480,"{'Shounen', 'Sci-Fi', 'Comedy'}"
5526,Pokemon: Pikachu no Natsuyasumi,"Comedy, Fantasy, Kids",Movie,1,6.86,19960,"{'Kids', 'Fantasy', 'Comedy'}"
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,"Comedy, Shoujo",Special,51,6.86,1220,"{'Shoujo', 'Comedy'}"
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,"Comedy, Music, Slice of Life",OVA,1,6.85,1246,"{'Music', 'Slice of Life', 'Comedy'}"
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,Shounen,TV,49,6.86,730,{'Shounen'}
20843,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Specials",Comedy,Special,2,6.86,4645,{'Comedy'}
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,"Comedy, Fantasy, Slice of Life",Special,1,6.86,4215,"{'Fantasy', 'Slice of Life', 'Comedy'}"
7536,Soukou Kihei Votoms: Pailsen Files the Movie,"Mecha, Military, Sci-Fi, Space",Movie,1,6.86,915,"{'Mecha', 'Space', 'Sci-Fi', 'Military'}"
6245,Spirit of Wonder: China-san Tanpenshuu,"Comedy, Sci-Fi, Seinen",Special,3,6.86,861,"{'Seinen', 'Sci-Fi', 'Comedy'}"
422,Stratos 4 OVA,"Comedy, Military, Sci-Fi, Shounen",OVA,2,6.86,2133,"{'Shounen', 'Sci-Fi', 'Military', 'Comedy'}"
6162,Tailenders,"Action, Adventure, Cars, Sci-Fi",Movie,1,6.86,8474,"{'Cars', 'Sci-Fi', 'Adventure', 'Action'}"
22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,Comedy,OVA,1,6.86,13119,{'Comedy'}
1265,Yoroiden Samurai Troopers Gaiden,"Adventure, Fantasy, Samurai, Shounen",OVA,2,6.86,1638,"{'Shounen', 'Fantasy', 'Adventure', 'Samurai'}"
28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,"Music, School, Shoujo",Special,1,6.85,630,"{'Music', 'School', 'Shoujo'}"
13047,Anime Koukyoushi: Jungle Taitei,"Adventure, Kids, Shounen",OVA,1,6.85,407,"{'Kids', 'Shounen', 'Adventure'}"
1550,Attack No.1,"Drama, Shoujo, Sports",TV,104,6.85,3676,"{'Drama', 'Sports', 'Shoujo'}"
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete,"Drama, Music, Romance, Sci-Fi, Shoujo",Special,1,6.85,610,"{'Drama', 'Romance', 'Music', 'Shoujo', 'Sci-Fi'}"
10897,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",OVA,1,6.85,69233,"{'Romance', 'Seinen', 'School', 'Comedy', 'Slice of Life'}"
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Ecchi, Magic",OVA,4,6.85,117080,"{'Ecchi', 'Magic', 'Comedy'}"
2255,Choujuu Kishin Dancougar,"Action, Mecha, Sci-Fi, Shounen",TV,38,6.85,1806,"{'Shounen', 'Mecha', 'Sci-Fi', 'Action'}"
2703,Chousoku Spinner,"Shounen, Sports",TV,22,6.85,1888,"{'Shounen', 'Sports'}"
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,6.85,1001,"{'Kids', 'Shounen', 'Ecchi', 'School', 'Comedy', 'Slice of Life'}"
15547,Cross Fight B-Daman eS,Kids,TV,52,6.85,711,{'Kids'}
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",TV,16,6.85,12227,"{'Fantasy', 'Sci-Fi', 'Comedy'}"
12343,Dirty Pair Flash 2,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,5,6.85,1539,"{'Adventure', 'Police', 'Action', 'Ecchi', 'Comedy', 'Sci-Fi'}"
563,DNA²,"Comedy, Romance, Sci-Fi",TV,12,6.85,23140,"{'Sci-Fi', 'Romance', 'Comedy'}"
378,eX-Driver the Movie,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Movie,1,6.85,2791,"{'Cars', 'Adventure', 'Action', 'Shounen', 'Comedy', 'Sci-Fi'}"
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special,"Comedy, Mystery, Super Power",Special,1,6.85,4587,"{'Mystery', 'Super Power', 'Comedy'}"
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,10,6.85,17895,"{'Romance', 'Harem', 'Ecchi', 'Comedy', 'Sci-Fi'}"
2217,Hand Maid May Special,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.85,5984,"{'Romance', 'Harem', 'Ecchi', 'Comedy', 'Sci-Fi'}"
30651,Itoshi no Muco,"Comedy, Slice of Life",TV,25,6.86,4272,"{'Slice of Life', 'Comedy'}"
18053,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,"Drama, Romance, School",Special,1,6.85,3526,"{'Drama', 'School', 'Romance'}"
13367,"Kono Naka ni Hitori, Imouto ga Iru!","Comedy, Ecchi, Harem, Mystery, Romance, School, Seinen",TV,12,6.85,92252,"{'Mystery', 'Romance', 'Seinen', 'Harem', 'Ecchi', 'School', 'Comedy'}"
6229,Konpeki no Kantai,"Action, Drama, Historical, Military",OVA,32,6.85,827,"{'Drama', 'Historical', 'Military', 'Action'}"
557,Koutetsu Tenshi Kurumi Encore,"Comedy, Historical, Romance, Sci-Fi, Shounen",OVA,4,6.85,4734,"{'Romance', 'Historical', 'Shounen', 'Comedy', 'Sci-Fi'}"
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,"Adventure, Comedy",Movie,1,6.85,272,"{'Adventure', 'Comedy'}"
3182,Massugu ni Ikou. 2nd Season,"Comedy, Josei, Romance, Slice of Life",TV,5,6.85,904,"{'Josei', 'Slice of Life', 'Romance', 'Comedy'}"
17585,Myself ; Yourself Specials,"Drama, Romance, School",Special,2,6.85,4128,"{'Drama', 'School', 'Romance'}"
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,"Comedy, Shounen",Movie,1,6.85,297,"{'Shounen', 'Comedy'}"
22661,One Piece: Cry Heart,"Fantasy, Shounen",Special,3,6.85,3417,"{'Shounen', 'Fantasy'}"
2783,Oyayubi Hime Monogatari,"Adventure, Fantasy, Shoujo",TV,26,6.85,671,"{'Fantasy', 'Adventure', 'Shoujo'}"
4136,Penguin Musume♥Heart,"Comedy, Ecchi, School, Slice of Life",ONA,22,6.85,12195,"{'Ecchi', 'School', 'Slice of Life', 'Comedy'}"
1771,Ring ni Kakero 1: Nichibei Kessen-hen,"Action, Shounen, Sports",TV,12,6.85,1037,"{'Shounen', 'Sports', 'Action'}"
11635,Sacred Seven: Shirogane no Tsubasa,"Action, School, Sci-Fi, Super Power",Movie,1,6.85,3940,"{'School', 'Sci-Fi', 'Super Power', 'Action'}"
27709,Saki Biyori Animation,"Comedy, School, Seinen, Slice of Life",OVA,1,6.85,1682,"{'Slice of Life', 'School', 'Seinen', 'Comedy'}"
4031,Sakigake!! Otokojuku Movie,"Action, Comedy, Martial Arts, School, Shounen",Movie,1,6.85,1060,"{'Martial Arts', 'Action', 'Shounen', 'School', 'Comedy'}"
6330,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,"Comedy, Fantasy, Supernatural",Special,8,6.85,10284,"{'Fantasy', 'Supernatural', 'Comedy'}"
2934,Shiawase Sou no Okojo-san,Comedy,TV,51,6.85,1138,{'Comedy'}
2811,Soratobu Yuureisen,"Adventure, Drama, Mecha, Sci-Fi",Movie,1,6.85,2634,"{'Drama', 'Mecha', 'Sci-Fi', 'Adventure'}"
2620,Spider Riders: Yomigaeru Taiyou,"Action, Adventure, Mecha",TV,26,6.85,1889,"{'Mecha', 'Adventure', 'Action'}"
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,"Action, Adventure, Comedy, Shounen, Super Power",Special,1,6.85,1628,"{'Adventure', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
924,Transformers: Choujin Master Force,"Adventure, Mecha, Sci-Fi, Shounen",TV,47,6.85,1574,"{'Shounen', 'Mecha', 'Sci-Fi', 'Adventure'}"
3964,Turn A Gundam II Movie: Moonlight Butterfly,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.85,2396,"{'Drama', 'Action', 'Mecha', 'Space', 'Military', 'Sci-Fi'}"
6964,Yuu☆Yuu☆Hakusho Picture Drama,"Action, Comedy, Demons, Martial Arts, Shounen",Special,1,6.85,4697,"{'Martial Arts', 'Action', 'Shounen', 'Comedy', 'Demons'}"
9624,30-sai no Hoken Taiiku,"Ecchi, Parody, Romance, Seinen",TV,12,6.84,31253,"{'Ecchi', 'Parody', 'Seinen', 'Romance'}"
17082,Aiura,"Comedy, School, Shounen, Slice of Life",TV,12,6.84,43737,"{'Shounen', 'School', 'Slice of Life', 'Comedy'}"
4339,Ashita e Attack!,"Drama, School, Sports",TV,23,6.84,616,"{'Drama', 'School', 'Sports'}"
10582,Astarotte no Omocha! EX,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",OVA,1,6.83,20824,"{'Romance', 'Fantasy', 'Seinen', 'Ecchi', 'Comedy', 'Demons'}"
2786,Bakegyamon,"Action, Game, Shounen",TV,51,6.84,1466,"{'Shounen', 'Game', 'Action'}"
5082,Battle Spirits: Shounen Toppa Bashin,"Game, Shounen",TV,50,6.84,1336,"{'Shounen', 'Game'}"
723,Candy Candy (Movie),"Drama, Shoujo, Slice of Life",Movie,1,6.84,2110,"{'Drama', 'Slice of Life', 'Shoujo'}"
8956,Denkou Chou Tokkyuu Hikarian,"Action, Adventure, Kids",TV,52,6.84,236,"{'Kids', 'Adventure', 'Action'}"
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.84,51924,"{'Shounen', 'Fantasy', 'Sci-Fi', 'Adventure'}"
13755,Feeling from Mountain and Water,Music,Movie,1,6.82,437,{'Music'}
6971,Gegege no Kitarou (1971),"Adventure, Demons, Super Power, Supernatural",TV,45,6.84,556,"{'Super Power', 'Supernatural', 'Adventure', 'Demons'}"
771,Ginyuu Mokushiroku Meine Liebe Wieder,"Drama, Fantasy, Shoujo",TV,13,6.84,4985,"{'Drama', 'Fantasy', 'Shoujo'}"
4211,Hareluya II Boy,"Action, Comedy, Fantasy, School, Shounen",TV,25,6.84,676,"{'Fantasy', 'Action', 'Shounen', 'School', 'Comedy'}"
5036,Hurricane Live! 2033,Music,Special,7,6.84,972,{'Music'}
248,Ichigo 100%,"Comedy, Ecchi, Harem, Romance, Shounen",TV,12,6.84,67310,"{'Romance', 'Harem', 'Shounen', 'Ecchi', 'Comedy'}"
5129,Jikuu Boukenki Zentrix,"Adventure, Mecha, Sci-Fi",TV,26,6.84,392,"{'Mecha', 'Sci-Fi', 'Adventure'}"
24629,Koufuku Graffiti,"Comedy, Seinen, Slice of Life",TV,12,6.84,46093,"{'Seinen', 'Slice of Life', 'Comedy'}"
15005,Kyou no Asuka Show,"Comedy, Ecchi, Seinen",ONA,20,6.84,15032,"{'Ecchi', 'Seinen', 'Comedy'}"
21415,Machine-Doll wa Kizutsukanai Specials,"Action, Ecchi, Fantasy, School, Seinen",Special,6,6.84,16677,"{'Fantasy', 'Seinen', 'Action', 'Ecchi', 'School'}"
21835,Majin Bone,Game,TV,52,6.84,6836,{'Game'}
8599,Mayoi Neko Overrun! Specials,"Comedy, Ecchi",Special,6,6.84,11528,"{'Ecchi', 'Comedy'}"
4306,Mizugumo Monmon,"Fantasy, Kids, Romance",Movie,1,6.84,1257,"{'Kids', 'Fantasy', 'Romance'}"
4468,Nagagutsu wo Haita Neko no Bouken,"Adventure, Fantasy",TV,26,6.84,378,"{'Fantasy', 'Adventure'}"
1247,Project BLUE Chikyuu SOS,"Adventure, Comedy, Sci-Fi, Shounen",TV,6,6.84,1892,"{'Shounen', 'Sci-Fi', 'Adventure', 'Comedy'}"
30292,Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi,"Game, School, Slice of Life",Special,1,6.84,1041,"{'School', 'Slice of Life', 'Game'}"
4723,Seishun Anime Zenshuu,"Drama, Historical, Romance",TV,32,6.84,605,"{'Drama', 'Romance', 'Historical'}"
7774,Shin Koihime†Musou OVA,"Comedy, Ecchi, Fantasy",OVA,1,6.84,5382,"{'Ecchi', 'Fantasy', 'Comedy'}"
2180,Slow Step,"Comedy, Romance, School, Slice of Life, Sports",OVA,5,6.84,1219,"{'Romance', 'Sports', 'School', 'Comedy', 'Slice of Life'}"
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,"Adventure, Comedy, Kids",Movie,1,6.84,1472,"{'Kids', 'Adventure', 'Comedy'}"
14853,Tsukumo,"Historical, Supernatural",Movie,1,6.84,3772,"{'Supernatural', 'Historical'}"
447,Weiß Kreuz,"Action, Drama, Shounen",TV,25,6.84,13039,"{'Drama', 'Shounen', 'Action'}"
10532,Working&#039;!! Announcement Specials,Comedy,ONA,2,6.84,8973,{'Comedy'}
2334,Anime Sanjuushi: Aramis no Bouken,"Adventure, Historical, Romance",Movie,1,6.83,705,"{'Romance', 'Historical', 'Adventure'}"
1893,Azuki-chan,"Comedy, Romance, Shoujo, Slice of Life",TV,117,6.83,1399,"{'Shoujo', 'Slice of Life', 'Romance', 'Comedy'}"
32664,Bananya,"Comedy, Kids, Slice of Life",TV,13,6.83,23724,"{'Kids', 'Slice of Life', 'Comedy'}"
8123,Cooking Papa,"Comedy, Slice of Life",TV,151,6.83,536,"{'Slice of Life', 'Comedy'}"
